Request time;Update time;Time;Min/max temperature, deg. C;Pressure, mmHg;Wind speed, m/s;Wind direction;Precipitation, mm;Probability of precipitation, pct;Conditions
;;2022-07-26 14:00:00;29;740;2;Ю;3.2;74;Облачно, без осадков
2022-07-20 17:25:08;в 10:28 МСК;2022-07-20 14:00:00;24;740;4;З;0.1;71;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-21 02:00:00;12;739;4;З;0.1;82;Переменная облачность, небольшой кратковременный дождь
;;2022-07-21 14:00:00;21;740;5;С-З;6.7;85;Облачно, дождь
;;2022-07-22 02:00:00;10;741;2;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-22 14:00:00;24;742;3;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-23 02:00:00;11;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-23 14:00:00;24;743;4;С-З;0;-;Облачно, без осадков
;;2022-07-24 02:00:00;10;744;2;З;0;-;Облачно, без осадков
;;2022-07-24 14:00:00;26;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-25 02:00:00;13;742;1;Ю;0.2;68;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-25 14:00:00;29;744;2;З;1.5;79;Облачно, небольшой дождь
;;2022-07-26 02:00:00;15;745;2;З;0.3;68;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 14:00:00;28;745;1;Ю-З;1.5;75;Облачно, временами дождь
2022-07-21 05:25:07;в 18:15 МСК;2022-07-21 14:00:00;21;739;5;С-З;6.7;85;Облачно, дождь
;;2022-07-22 02:00:00;11;741;2;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-22 14:00:00;24;742;3;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-23 02:00:00;12;741;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-23 14:00:00;24;742;4;С-З;0;-;Облачно, без осадков
;;2022-07-24 02:00:00;10;743;2;З;0;-;Облачно, без осадков
;;2022-07-24 14:00:00;26;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-25 02:00:00;13;741;1;Ю;0.2;68;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-25 14:00:00;29;743;2;З;1.5;79;Облачно, небольшой дождь
;;2022-07-26 02:00:00;15;744;2;З;0.3;68;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 14:00:00;28;745;1;Ю-З;1.5;75;Облачно, временами дождь
;;2022-07-27 02:00:00;15;746;1;Ю;0.1;74;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-27 14:00:00;27;748;3;С;0;-;Облачно, без осадков
2022-07-21 17:25:09;в 10:28 МСК;2022-07-21 14:00:00;21;740;4;С-З;6;86;Облачно, дождь
;;2022-07-22 02:00:00;10;742;3;С-З;0;-;Облачно, без осадков
;;2022-07-22 14:00:00;24;741;3;З;2.2;62;Облачно с прояснениями, дождь
;;2022-07-23 02:00:00;12;741;3;З;0;-;Переменная облачность, без осадков
;;2022-07-23 14:00:00;25;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 02:00:00;10;744;1;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 14:00:00;28;744;3;З;0;-;Переменная облачность, без осадков
;;2022-07-25 02:00:00;15;742;3;Ю-З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;743;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-26 02:00:00;16;742;2;С-З;0;-;Небольшая облачность, без осадков
;;2022-07-26 14:00:00;26;742;2;С;6.2;60;Облачно с прояснениями, дождь
;;2022-07-27 02:00:00;16;742;2;С;4.9;75;Облачно, дождь
;;2022-07-27 14:00:00;22;744;3;С;1;75;Облачно, небольшой дождь
2022-07-22 05:25:08;в 18:16 МСК;2022-07-22 14:00:00;24;741;3;З;2.2;62;Облачно с прояснениями, дождь
;;2022-07-23 02:00:00;12;740;3;З;0;-;Переменная облачность, без осадков
;;2022-07-23 14:00:00;25;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 02:00:00;11;744;1;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 14:00:00;28;743;3;З;0;-;Переменная облачность, без осадков
;;2022-07-25 02:00:00;15;742;3;Ю-З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;743;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-26 02:00:00;16;742;2;С-З;0;-;Небольшая облачность, без осадков
;;2022-07-26 14:00:00;26;741;2;С;6.2;60;Облачно с прояснениями, дождь
;;2022-07-27 02:00:00;16;741;2;С;4.9;75;Облачно, дождь
;;2022-07-27 14:00:00;22;744;3;С;1;75;Облачно, небольшой дождь
;;2022-07-28 02:00:00;13;746;1;С;0;-;Облачно с прояснениями, без осадков
;;2022-07-28 14:00:00;26;748;3;С;0;-;Небольшая облачность, без осадков
2022-07-22 17:25:07;в 10:28 МСК;2022-07-22 14:00:00;25;742;4;З;0;-;Переменная облачность, без осадков
;;2022-07-23 02:00:00;12;742;3;С-З;0;-;Переменная облачность, без осадков
;;2022-07-23 14:00:00;25;742;2;С-З;0;-;Переменная облачность, без осадков
;;2022-07-24 02:00:00;11;742;2;З;0;-;Облачно, без осадков
;;2022-07-24 14:00:00;28;742;4;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-25 02:00:00;14;742;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;742;2;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-26 02:00:00;15;741;1;С;0.2;67;Переменная облачность, кратковременный дождь
;;2022-07-26 14:00:00;26;741;1;С-В;8;83;Облачно, дождь
;;2022-07-27 02:00:00;15;743;1;С;0;-;Облачно, без осадков
;;2022-07-27 14:00:00;24;747;3;С;0;-;Небольшая облачность, без осадков
;;2022-07-28 02:00:00;15;750;3;С;0;-;Небольшая облачность, без осадков
;;2022-07-28 14:00:00;26;751;3;С;0;-;Небольшая облачность, без осадков
2022-07-23 05:25:08;в 18:16 МСК;2022-07-23 14:00:00;25;742;2;С-З;0;-;Переменная облачность, без осадков
;;2022-07-24 02:00:00;12;742;2;З;0;-;Облачно, без осадков
;;2022-07-24 14:00:00;28;742;4;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-25 02:00:00;14;741;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;741;2;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-26 02:00:00;15;740;1;С;0.2;67;Переменная облачность, кратковременный дождь
;;2022-07-26 14:00:00;26;741;1;С-В;8;83;Облачно, дождь
;;2022-07-27 02:00:00;15;743;1;С;0;-;Облачно, без осадков
;;2022-07-27 14:00:00;24;746;3;С;0;-;Небольшая облачность, без осадков
;;2022-07-28 02:00:00;15;749;3;С;0;-;Небольшая облачность, без осадков
;;2022-07-28 14:00:00;26;751;3;С;0;-;Небольшая облачность, без осадков
;;2022-07-29 02:00:00;14;751;1;В;0;-;Небольшая облачность, без осадков
;;2022-07-29 14:00:00;27;751;2;В;0;-;Небольшая облачность, без осадков
2022-07-23 17:25:06;в 10:28 МСК;2022-07-23 14:00:00;25;742;3;С-З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 02:00:00;11;742;3;З;0;-;Облачно с прояснениями, без осадков
;;2022-07-24 14:00:00;28;742;4;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 02:00:00;15;742;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;742;3;З;0.1;74;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 02:00:00;14;741;2;С;0.3;70;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 14:00:00;27;741;2;С-В;1;87;Облачно, временами дождь
;;2022-07-27 02:00:00;16;740;2;С;4.1;83;Облачно, дождь
;;2022-07-27 14:00:00;23;743;3;С-В;0.6;83;Облачно, временами дождь
;;2022-07-28 02:00:00;14;746;3;С;0;-;Переменная облачность, без осадков
;;2022-07-28 14:00:00;25;747;3;С-В;0;-;Небольшая облачность, без осадков
;;2022-07-29 02:00:00;12;748;2;С;0;-;Небольшая облачность, без осадков
;;2022-07-29 14:00:00;25;747;4;С-В;0;-;Переменная облачность, без осадков
2022-07-24 05:25:07;в 18:16 МСК;2022-07-24 14:00:00;28;741;4;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 02:00:00;15;741;3;З;0;-;Небольшая облачность, без осадков
;;2022-07-25 14:00:00;29;741;3;З;0.1;74;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 02:00:00;15;740;2;С;0.3;70;Облачно с прояснениями, небольшой кратковременный дождь
;;2022-07-26 14:00:00;27;740;2;С-В;1;87;Облачно, временами дождь
;;2022-07-27 02:00:00;16;740;2;С;4.1;83;Облачно, дождь
;;2022-07-27 14:00:00;23;742;3;С-В;0.6;83;Облачно, временами дождь
;;2022-07-28 02:00:00;14;746;3;С;0;-;Переменная облачность, без осадков
;;2022-07-28 14:00:00;25;747;3;С-В;0;-;Небольшая облачность, без осадков
;;2022-07-29 02:00:00;12;748;2;С;0;-;Небольшая облачность, без осадков
;;2022-07-29 14:00:00;25;747;4;С-В;0;-;Переменная облачность, без осадков
;;2022-07-30 02:00:00;12;745;1;Ю;0;-;Переменная облачность, без осадков
;;2022-07-30 14:00:00;28;744;2;Ю-З;0;-;Небольшая облачность, без осадков
2022-07-24 17:25:08;в 10:29 МСК;2022-07-24 14:00:00;28;742;3;З;0;-;Облачно, без осадков
;;2022-07-25 02:00:00;14;742;3;З;0;-;Переменная облачность, без осадков
;;2022-07-25 14:00:00;30;742;3;З;0;-;Переменная облачность, без осадков
;;2022-07-26 02:00:00;15;742;1;З;0.6;60;Переменная облачность, небольшой кратковременный дождь
;;2022-07-26 14:00:00;29;742;0;Ю-З;20.5;69;Переменная облачность, кратковременный дождь
;;2022-07-27 02:00:00;15;742;2;С;0.3;87;Облачно, кратковременный дождь
;;2022-07-27 14:00:00;25;745;2;С;0;-;Переменная облачность, без осадков
;;2022-07-28 02:00:00;13;748;2;С;0;-;Переменная облачность, без осадков
;;2022-07-28 14:00:00;27;750;2;С-В;0;-;Небольшая облачность, без осадков
;;2022-07-29 02:00:00;12;750;1;С;0;-;Небольшая облачность, без осадков
;;2022-07-29 14:00:00;27;750;2;С-В;0;-;Небольшая облачность, без осадков
;;2022-07-30 02:00:00;12;747;1;В;0;-;Небольшая облачность, без осадков
;;2022-07-30 14:00:00;27;747;2;В;0;-;Небольшая облачность, без осадков
2022-07-25 05:25:07;в 18:15 МСК;2022-07-25 14:00:00;30;742;3;З;0;-;Переменная облачность, без осадков
;;2022-07-26 02:00:00;15;741;1;З;0.6;60;Переменная облачность, небольшой кратковременный дождь
;;2022-07-26 14:00:00;29;741;0;Ю-З;20.5;69;Переменная облачность, кратковременный дождь
;;2022-07-27 02:00:00;16;742;2;С;0.3;87;Облачно, кратковременный дождь
;;2022-07-27 14:00:00;25;745;2;С;0;-;Переменная облачность, без осадков
;;2022-07-28 02:00:00;13;748;2;С;0;-;Переменная облачность, без осадков
;;2022-07-28 14:00:00;27;749;2;С-В;0;-;Небольшая облачность, без осадков
;;2022-07-29 02:00:00;12;749;1;С;0;-;Небольшая облачность, без осадков
;;2022-07-29 14:00:00;27;749;2;С-В;0;-;Небольшая облачность, без осадков
